CUSTOMER_ID,YEAR_MONTH,Churn_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Product_count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Last_3M_6M,Total_Ct_Chng_Last_3M_6M,Avg_Utilization_Ratio
717296808,202104,Existing Customer,67,F,1,Graduate,Married,Less than $40K,Blue,56,4,3,2,3006.0,2517,489.0,1661,32,2.053,1.0,0.837
712977183,202106,Existing Customer,57,F,2,Uneducated,Single,$40K - $60K,Silver,36,6,3,0,19482.0,1072,18410.0,1421,22,0.706,1.444,0.055
710829108,202106,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,4,2,3,3356.0,985,2371.0,999,28,0.35,0.556,0.294
779562633,202104,Existing Customer,45,M,2,Uneducated,Married,$40K - $60K,Blue,34,3,2,1,5771.0,2248,3523.0,1387,18,1.791,0.8,0.39
715315833,202105,Existing Customer,51,M,3,Graduate,Married,$80K - $120K,Blue,36,6,2,3,11106.0,2107,8999.0,1243,24,0.948,1.0,0.19
815500983,202101,Existing Customer,59,F,1,Uneducated,Married,Less than $40K,Blue,54,,3,0,2890.0,2001,889.0,1860,36,1.334,1.0,0.692
719360583,202105,Existing Customer,53,M,1,Graduate,Married,$60K - $80K,Blue,45,6,2,2,3380.0,1701,1679.0,1502,25,0.747,1.273,0.503
709701558,202106,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,36,2,1,2,21331.0,1251,20080.0,1460,50,0.949,1.083,0.059
721148358,202105,Existing Customer,49,F,3,Uneducated,Single,Unknown,Blue,38,6,2,1,12860.0,0,12860.0,1348,27,0.646,0.286,0.0
779862408,202105,Existing Customer,49,M,3,Post-Graduate,Single,$80K - $120K,Blue,33,3,1,0,6278.0,462,5816.0,1087,33,1.161,0.941,0.074
812627208,202104,Existing Customer,60,F,0,College,Single,Less than $40K,Blue,55,5,1,3,1438.3,738,700.3,1226,33,0.782,0.571,0.513
711033408,202104,Existing Customer,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,1230,28,0.701,0.867,0.174
779956608,202106,Existing Customer,41,F,2,Post-Graduate,Married,Unknown,Blue,31,6,1,3,20758.0,0,20758.0,1555,32,0.688,0.684,0.0
780376683,202106,Existing Customer,57,M,1,Graduate,Married,$80K - $120K,Blue,47,5,3,1,14612.0,1976,12636.0,1827,24,1.768,3.0,0.135
717912483,202106,Existing Customer,43,M,4,Graduate,Unknown,$80K - $120K,Blue,27,5,2,0,27259.0,0,27259.0,1376,35,0.731,0.591,0.0
714454758,202104,Existing Customer,57,F,3,Graduate,Married,Less than $40K,Blue,47,4,2,3,6347.0,1594,4753.0,1771,37,0.896,0.762,0.251
780466533,202102,Existing Customer,54,M,3,Doctorate,Married,$120K +,Blue,41,3,3,0,21592.0,1676,19916.0,1873,52,1.097,0.529,0.078
715735233,202105,Existing Customer,51,F,5,Post-Graduate,Married,Less than $40K,Blue,44,5,1,1,3449.0,1598,1851.0,1679,42,0.971,0.556,0.463
720476733,202105,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,34,2,1,2,6028.0,799,5229.0,1002,22,0.819,0.571,0.133
715872333,202105,Existing Customer,41,M,0,High School,Unknown,$120K +,Blue,36,,2,3,18214.0,1998,16216.0,1344,21,0.829,1.1,0.11
712375758,202103,Existing Customer,53,M,3,Uneducated,Married,$80K - $120K,Blue,43,3,3,1,16393.0,1423,14970.0,1461,42,1.642,0.75,0.087
708868233,202105,Attrited Customer,68,M,0,High School,Married,Less than $40K,Blue,52,1,3,2,1438.3,900,538.3,760,21,0.743,0.615,0.626
718030083,202105,Existing Customer,59,M,1,College,Married,$60K - $80K,Blue,36,4,1,2,7871.0,1687,6184.0,1428,22,1.242,1.444,0.214
720707283,202106,Existing Customer,48,M,4,Unknown,Married,$80K - $120K,Blue,36,,3,0,5288.0,866,4422.0,1777,42,0.869,0.75,0.164
771698658,202104,Existing Customer,44,M,5,Graduate,Married,$60K - $80K,Blue,32,4,5,3,11376.0,2006,9370.0,1302,27,0.619,0.8,0.176
748326258,202102,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,41,4,5,3,12302.0,1632,10670.0,1483,41,1.509,0.519,0.133
770817783,202106,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,33,,2,1,34516.0,1679,32837.0,1060,27,0.623,0.5,0.049
779353083,202106,Existing Customer,47,M,2,Graduate,Married,$60K - $80K,Silver,32,4,2,2,34516.0,1468,33048.0,1330,32,0.505,0.684,0.043
711441333,202104,Existing Customer,43,F,1,High School,Divorced,Less than $40K,Silver,35,3,2,2,10514.0,1580,8934.0,1229,27,0.504,0.8,0.15
719808558,202104,Attrited Customer,55,F,2,Graduate,Married,Less than $40K,Blue,43,2,4,3,1438.3,0,1438.3,886,27,0.707,0.421,0.0
711551958,202101,Attrited Customer,59,M,2,Post-Graduate,Married,$60K - $80K,Blue,46,,3,3,1438.3,0,1438.3,844,24,0.688,0.5,0.0
809164083,202105,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,56,2,1,2,2619.0,1779,840.0,1450,37,1.259,0.947,0.679
820596183,202104,Existing Customer,58,M,2,College,Married,$120K +,Blue,53,2,3,0,24407.0,2395,22012.0,2311,48,1.071,0.714,0.098
715999608,202104,Existing Customer,53,F,2,High School,Married,Less than $40K,Blue,36,4,1,2,2377.0,1649,728.0,1378,26,0.93,1.167,0.694
710565408,202103,Existing Customer,59,M,0,Unknown,Unknown,$80K - $120K,Silver,40,3,2,3,34516.0,1359,33157.0,1033,26,1.327,1.364,0.039
805543158,202105,Existing Customer,52,M,3,Graduate,Married,$120K +,Blue,47,,3,3,11086.0,2207,8879.0,1523,40,0.869,1.105,0.199
709752183,202104,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,36,4,2,2,11432.0,2517,8915.0,1374,37,0.615,0.762,0.22
716479233,202104,Existing Customer,43,M,4,High School,Married,$40K - $60K,Blue,36,5,3,2,13258.0,1721,11537.0,1080,21,0.908,1.333,0.13
713837058,202104,Existing Customer,48,M,2,College,Single,Less than $40K,Blue,36,,2,3,2571.0,1955,616.0,1234,24,0.531,0.714,0.76
718876683,202102,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,31,,2,0,5781.0,1168,4613.0,1600,32,0.638,0.455,0.202
770746908,202106,Existing Customer,44,M,4,Unknown,Married,$60K - $80K,Blue,30,5,1,2,7872.0,2509,5363.0,1155,32,0.971,0.882,0.319
794843883,202101,Existing Customer,41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,34516.0,1202,33314.0,1353,33,0.603,0.737,0.035
803043933,202106,Existing Customer,44,F,3,Uneducated,Divorced,Less than $40K,Silver,38,4,1,3,11127.0,1835,9292.0,1546,25,2.368,1.273,0.165
758076408,202102,Existing Customer,50,M,2,Unknown,Single,$40K - $60K,Blue,43,2,1,3,1857.0,1603,254.0,1590,43,0.579,1.263,0.863
714606558,202105,Existing Customer,60,F,1,Uneducated,Married,Less than $40K,Blue,36,5,1,0,1913.0,1272,641.0,1448,22,1.008,1.0,0.665
778425408,202106,Existing Customer,44,M,4,Graduate,Single,$80K - $120K,Blue,24,5,3,0,3839.0,2295,1544.0,1271,24,0.569,0.714,0.598
714171108,202105,Existing Customer,48,F,3,Graduate,Divorced,$40K - $60K,Blue,39,6,2,3,2115.0,1141,974.0,1223,20,0.616,0.538,0.539
719662458,202104,Existing Customer,44,F,2,Graduate,Divorced,Less than $40K,Blue,27,5,2,2,1438.3,679,759.3,1117,29,0.859,1.071,0.472
713137233,202102,Existing Customer,41,M,2,High School,Single,$80K - $120K,Blue,28,,3,0,27756.0,1789,25967.0,994,24,0.75,0.846,0.064
769425858,202103,Existing Customer,45,M,3,College,Single,$60K - $80K,Blue,32,4,1,2,1438.3,0,1438.3,1468,26,0.81,0.625,0.0
711297483,202105,Existing Customer,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,1658,38,0.853,0.357,0.16
788900883,202101,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,36,,1,3,3106.0,1304,1802.0,1368,38,0.604,0.407,0.42
758348808,202102,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,44,4,3,3,34516.0,1666,32850.0,1218,18,0.613,0.8,0.048
772336458,202105,Attrited Customer,60,F,1,Uneducated,Married,$40K - $60K,Blue,50,4,4,3,1438.3,1025,413.3,702,12,0.838,0.714,0.713
708711483,202102,Existing Customer,57,M,2,Unknown,Married,$80K - $120K,Blue,46,2,3,0,18871.0,1740,17131.0,1516,21,1.727,2.0,0.092
717906783,202106,Existing Customer,41,M,5,Graduate,Single,$120K +,Blue,29,5,2,2,5207.0,1748,3459.0,1310,26,1.073,1.0,0.336
719437908,202104,Existing Customer,44,M,3,Post-Graduate,Divorced,$80K - $120K,Blue,36,6,2,2,17965.0,1644,16321.0,1767,50,0.921,0.923,0.092
769433508,202101,Existing Customer,43,M,1,College,Single,$60K - $80K,Blue,37,6,3,3,2733.0,1819,914.0,933,25,0.767,0.923,0.666
790096533,202105,Existing Customer,55,M,2,College,Married,$60K - $80K,Blue,48,4,3,2,8863.0,1301,7562.0,1512,27,1.207,1.455,0.147
720997383,202106,Attrited Customer,52,M,1,Uneducated,Married,$80K - $120K,Blue,36,2,3,3,1857.0,1833,24.0,829,17,0.723,0.7,0.987
787541883,202102,Existing Customer,44,M,3,Graduate,Unknown,$80K - $120K,Blue,33,,3,3,34516.0,0,34516.0,1120,27,0.483,0.35,0.0
709930758,202104,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,30,,3,3,11107.0,1222,9885.0,1506,33,0.538,0.941,0.11
789830058,202105,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,34,,1,2,21573.0,1585,19988.0,1384,36,0.621,2.273,0.073
710299608,202105,Attrited Customer,53,F,2,Unknown,Married,Less than $40K,Blue,33,2,3,3,2859.0,2517,342.0,817,30,0.993,0.667,0.88
710741208,202101,Existing Customer,39,M,2,High School,Single,$80K - $120K,Blue,36,4,2,2,5269.0,1475,3794.0,2094,25,1.148,0.667,0.28
821797008,202105,Attrited Customer,49,M,5,College,Married,$40K - $60K,Blue,45,2,2,3,1438.3,0,1438.3,815,21,0.734,0.615,0.0
708874533,202105,Attrited Customer,45,F,2,College,Married,Less than $40K,Blue,36,1,3,2,3387.0,0,3387.0,510,24,0.789,0.6,0.0
715341858,202104,Existing Customer,54,M,2,Graduate,Married,$80K - $120K,Blue,46,6,2,3,1982.0,1289,693.0,1377,49,0.939,0.69,0.65
793636308,202104,Existing Customer,49,M,3,Uneducated,Single,$80K - $120K,Blue,43,2,2,2,4645.0,1650,2995.0,1193,33,0.912,0.65,0.355
713779908,202106,Existing Customer,46,F,3,Doctorate,Single,Unknown,Blue,36,6,3,2,2189.0,1666,523.0,1287,36,0.343,0.636,0.761
712125258,202106,Attrited Customer,46,M,4,High School,Married,$120K +,Blue,30,3,3,3,2442.0,0,2442.0,701,19,0.98,0.727,0.0
709703433,202106,Existing Customer,47,M,3,Graduate,Married,$60K - $80K,Blue,38,,1,2,21304.0,1532,19772.0,1770,25,1.018,0.923,0.072
721022433,202103,Existing Customer,44,M,2,Doctorate,Single,$60K - $80K,Blue,36,5,1,2,7577.0,2480,5097.0,1409,35,0.435,0.167,0.327
710103558,202105,Existing Customer,50,M,3,Post-Graduate,Single,$120K +,Blue,31,4,1,2,3234.0,1486,1748.0,1354,28,0.868,0.647,0.459
715952883,202103,Existing Customer,73,M,0,High School,Married,$40K - $60K,Blue,36,5,3,2,4469.0,1125,3344.0,1765,34,1.363,1.615,0.252
719731458,202103,Existing Customer,56,M,3,Unknown,Unknown,$40K - $60K,Blue,46,6,3,4,2910.0,709,2201.0,1192,27,0.538,0.588,0.244
772390908,202106,Attrited Customer,59,M,0,High School,Single,$40K - $60K,Blue,48,2,4,3,3616.0,1054,2562.0,687,17,0.616,0.545,0.291
787348608,202102,Existing Customer,70,M,0,High School,Married,Less than $40K,Blue,56,3,2,3,3252.0,1495,1757.0,1227,15,0.581,0.875,0.46
709485033,202106,Existing Customer,55,F,2,High School,Married,Less than $40K,Blue,36,4,3,3,2358.0,1152,1206.0,1737,26,0.969,1.6,0.489
715432608,202104,Existing Customer,43,M,4,Unknown,Single,$60K - $80K,Blue,36,4,1,0,22322.0,953,21369.0,1348,34,0.769,1.125,0.043
799471833,202102,Existing Customer,45,M,1,Uneducated,Single,$120K +,Blue,39,4,2,2,3133.0,1510,1623.0,1435,38,0.609,0.462,0.482
714187533,202104,Existing Customer,45,F,2,Uneducated,Single,$40K - $60K,Blue,35,2,3,0,3540.0,849,2691.0,1321,28,0.456,0.75,0.24
779656908,202106,Existing Customer,40,M,1,Graduate,Married,$40K - $60K,Blue,23,6,3,2,6990.0,1378,5612.0,1479,29,0.73,0.611,0.197
788950158,202104,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,22,2,2,3,34516.0,1652,32864.0,1283,39,0.854,1.294,0.048
778867533,202101,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,40,1,4,1,1438.3,0,1438.3,689,23,1.038,0.353,0.0
710620383,202106,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,35,6,3,2,24396.0,1171,23225.0,965,17,0.655,1.125,0.048
778661358,202101,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,36,2,3,2,2474.0,2143,331.0,1541,40,1.53,1.0,0.866
789483333,202105,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,32,5,1,3,5214.0,795,4419.0,1258,23,0.707,1.3,0.152
809855808,202106,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,46,5,2,2,5207.0,1650,3557.0,1339,20,0.708,0.538,0.317
718464258,202106,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,25,2,2,2,9512.0,1082,8430.0,1007,22,0.701,1.444,0.114
708528483,202103,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,23,6,3,2,3187.0,2430,757.0,1387,33,0.617,1.357,0.762
771809733,202106,Attrited Customer,64,F,0,High School,Married,$40K - $60K,Blue,53,1,3,3,3353.0,0,3353.0,960,18,1.021,0.385,0.0
719942883,202103,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,Blue,38,,3,3,2290.0,1434,856.0,1119,18,0.923,3.5,0.626
807226683,202101,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,43,6,1,3,5279.0,1115,4164.0,1642,41,0.549,0.519,0.211
717806133,202103,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,29,,3,0,23603.0,0,23603.0,1382,31,0.795,1.067,0.0
720615708,202106,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,45,6,2,2,2601.0,0,2601.0,1232,32,0.814,0.684,0.0
714511758,202101,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,40,4,3,0,6363.0,1029,5334.0,1542,16,0.838,1.286,0.162
715050408,202102,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,36,4,3,3,8029.0,1576,6453.0,1094,32,0.826,0.524,0.196
721132233,202102,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,31,2,2,2,2410.0,1769,641.0,1217,30,0.759,1.143,0.734
719211558,202102,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,36,1,1,2,3401.0,0,3401.0,744,18,0.898,1.0,0.0
712069008,202101,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,23,4,2,0,2260.0,1007,1253.0,1614,33,0.84,0.737,0.446
715996983,202105,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,30,,2,2,17682.0,2481,15201.0,1747,31,1.302,1.214,0.14
773466258,202102,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,42,,1,3,4206.0,1100,3106.0,1144,22,0.587,1.0,0.262
798983508,202105,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,37,4,3,2,34516.0,1440,33076.0,1575,34,1.117,2.4,0.042
719117433,202106,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,36,4,3,0,23018.0,2168,20850.0,1463,24,0.859,1.667,0.094
716451183,202102,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,44,5,2,3,5556.0,1711,3845.0,1706,21,1.434,1.625,0.308
718621608,202103,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,44,3,3,1,6094.0,0,6094.0,909,14,1.129,0.273,0.0
715085733,202105,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,52,,1,2,2939.0,1999,940.0,2434,33,2.145,1.538,0.68
788977833,202104,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,48,2,1,0,5362.0,1274,4088.0,1876,41,1.015,0.783,0.238
720272958,202105,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,36,3,3,3,27126.0,0,27126.0,1000,25,0.953,0.786,0.0
708421833,202105,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,6,3,2,3342.0,2517,825.0,1139,30,0.771,0.765,0.753
709173108,202103,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,40,6,2,2,2532.0,2221,311.0,799,21,0.491,0.235,0.877
709879458,202102,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,46,2,2,3,1900.0,1376,524.0,1881,45,0.89,0.607,0.724
715120608,202102,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,2,14546.0,1703,12843.0,1273,27,0.955,0.588,0.117
770632758,202103,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,36,2,3,2,2521.0,1608,913.0,1328,33,0.587,0.571,0.638
779078733,202101,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,36,,4,3,16427.0,1682,14745.0,1579,36,0.631,1.118,0.102
771742533,202104,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,36,5,1,2,13068.0,1718,11350.0,937,28,0.607,0.556,0.131
720250158,202101,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,33,6,3,0,23218.0,1814,21404.0,1749,37,1.178,2.083,0.078
716458983,202103,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,36,5,1,3,3281.0,837,2444.0,1424,29,1.859,1.417,0.255
713747733,202101,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,47,5,3,2,3096.0,2217,879.0,2011,41,0.799,0.783,0.716
712270158,202104,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,52,5,2,3,2052.0,1250,802.0,1208,31,0.728,0.632,0.609
789562383,202103,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,30,2,3,0,1438.3,583,855.3,1259,24,0.888,1.0,0.405
754897008,202106,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,39,2,3,2,9432.0,1418,8014.0,1319,26,0.612,0.368,0.15
819700533,202106,Existing Customer,50,M,0,High School,Single,$120K +,Silver,45,5,2,3,14938.0,2303,12635.0,949,27,0.804,2.0,0.154
712890408,202102,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,36,5,3,2,2221.0,1343,878.0,1338,30,0.869,1.308,0.605
720248208,202106,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,37,6,3,0,5731.0,1577,4154.0,1554,26,0.657,0.444,0.275
779749908,202101,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,33,2,2,3,34516.0,2061,32455.0,1350,32,0.722,0.455,0.06
717401883,202103,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,22,,2,2,6985.0,1130,5855.0,1694,44,0.963,0.76,0.162
721509558,202102,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,42,,3,0,24221.0,1707,22514.0,1678,40,0.816,0.538,0.07
710572458,202104,Existing Customer,36,F,3,High School,Married,Unknown,Blue,24,4,1,1,15439.0,0,15439.0,2069,43,0.742,0.536,0.0
714576183,202106,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,36,6,3,2,21637.0,2030,19607.0,1222,23,0.776,0.438,0.094
721425558,202103,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,37,2,3,2,14543.0,0,14543.0,1536,37,0.788,0.423,0.0
711109908,202105,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,36,2,1,1,9684.0,2475,7209.0,1400,31,0.697,2.1,0.256
715203108,202103,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,36,2,2,2,5007.0,930,4077.0,1050,28,0.885,1.154,0.186
710027508,202102,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,54,3,2,0,1616.0,1047,569.0,1389,33,0.984,1.2,0.648
787464408,202106,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,40,5,2,2,19116.0,0,19116.0,1184,29,0.656,0.611,0.0
783542133,202104,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,47,5,6,2,2759.0,2223,536.0,2093,42,1.32,1.0,0.806
708330858,202101,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,38,2,3,3,8249.0,1381,6868.0,678,11,0.798,0.833,0.167
714426783,202104,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,31,2,3,2,14041.0,2154,11887.0,1467,29,1.084,1.417,0.153
712701333,202101,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,43,5,3,2,5264.0,2169,3095.0,1219,27,0.374,0.5,0.412
709494483,202105,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,54,,2,1,2420.0,1912,508.0,1730,36,1.256,0.565,0.79
773373108,202105,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,43,4,2,0,2826.0,2070,756.0,1025,28,0.541,0.647,0.732
715812258,202102,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,34,,5,2,12518.0,1539,10979.0,1165,33,0.645,0.833,0.123
778286433,202101,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,56,4,2,1,5876.0,1297,4579.0,2133,55,1.012,0.719,0.221
789270033,202101,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,37,,2,3,34516.0,0,34516.0,1122,13,0.448,0.182,0.0
711569433,202101,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,38,4,1,2,9648.0,1926,7722.0,1083,22,0.549,1.75,0.2
720214833,202103,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,40,3,3,3,34516.0,2177,32339.0,1234,23,1.32,1.875,0.063
709346133,202106,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,35,,3,0,3025.0,2376,649.0,1277,23,1.252,1.875,0.785
788194458,202102,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,26,,3,3,3265.0,2517,748.0,1843,35,0.952,0.944,0.771
720779733,202103,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,36,,2,2,6041.0,1355,4686.0,1747,49,0.685,0.581,0.224
717424458,202103,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,36,3,3,2,2293.0,1823,470.0,1166,22,0.617,1.444,0.795
708820308,202102,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,36,6,2,2,13399.0,2505,10894.0,1326,31,0.627,0.824,0.187
710558058,202105,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,38,4,3,3,4317.0,2517,1800.0,1619,36,0.944,1.0,0.583
770590758,202104,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,29,5,2,0,3378.0,1069,2309.0,1285,16,0.581,0.333,0.316
718490658,202104,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,36,4,1,3,5012.0,2242,2770.0,1142,28,0.816,1.0,0.447
711985833,202102,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,30,4,1,0,2569.0,1605,964.0,1190,46,0.574,0.643,0.625
708967608,202101,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,45,3,1,2,3471.0,1785,1686.0,1052,24,1.051,0.714,0.514
718505958,202101,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,31,,3,3,34516.0,1699,32817.0,1628,38,0.771,0.727,0.049
715024233,202104,Existing Customer,53,M,1,High School,Married,$120K +,Blue,36,6,3,2,3312.0,1844,1468.0,1740,32,0.986,0.882,0.557
779249583,202102,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,38,4,3,3,2578.0,2462,116.0,1378,29,1.707,0.812,0.955
709278258,202101,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,44,4,3,2,2902.0,2517,385.0,996,26,0.821,0.444,0.867
778928283,202104,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,39,3,2,1,2742.0,2321,421.0,1389,32,1.315,0.6,0.846
712299858,202106,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,53,,3,3,2077.0,1571,506.0,1365,38,1.031,1.0,0.756
799224108,202102,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,40,5,1,2,6265.0,1942,4323.0,1715,43,1.027,0.87,0.31
809976033,202104,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,44,6,3,0,7819.0,1560,6259.0,1582,25,0.827,0.786,0.2
